TRAIT,library,term,FULL_NAME,NGENES,BETA,BETA_STD,SE,P,BH_FDR,BONFERRONI_P,BONFERRONI_SIGNIFICANT,FDR_SIGNIFICANT
right_ALPS,GO_BP_2023,Regulation Of ATP Biosynthetic Process (GO:2001169),GO_BP_2023::Regulation_Of_ATP_Biosynthetic_Process_(GO:2001169),13,-0.034562,-0.00092362,0.2875,0.54784,0.9722129199861448,1.0,False,False
right_ALPS,GO_BP_2023,Synaptic Membrane Adhesion (GO:0099560),GO_BP_2023::Synaptic_Membrane_Adhesion_(GO:0099560),11,-0.029539,-0.00072618,0.24435,0.54811,0.9722129199861448,1.0,False,False
right_ALPS,GO_BP_2023,Retrotransposon Silencing (GO:0010526),GO_BP_2023::Retrotransposon_Silencing_(GO:0010526),21,-0.031799,-0.0010798,0.26202,0.5483,0.9722129199861448,1.0,False,False
right_ALPS,GO_BP_2023,Hematopoietic Progenitor Cell Differentiation (GO:0002244),GO_BP_2023::Hematopoietic_Progenitor_Cell_Differentiation_(GO:0002244),28,-0.020191,-0.00079157,0.16602,0.5484,0.9722129199861448,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Biomineral Tissue Development (GO:0070168),GO_BP_2023::Negative_Regulation_Of_Biomineral_Tissue_Development_(GO:0070168),20,-0.023067,-0.00076446,0.18951,0.54844,0.9722129199861448,1.0,False,False
right_ALPS,Reactome_2022,Metabolism Of Folate And Pterines R-HSA-196757,Reactome_2022::Metabolism_Of_Folate_And_Pterines_R-HSA-196757,17,-0.029868,-0.00091266,0.24343,0.54883,0.9722129199861448,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Fibroblast Proliferation (GO:0048145),GO_BP_2023::Regulation_Of_Fibroblast_Proliferation_(GO:0048145),45,-0.015946,-0.00079213,0.12987,0.54886,0.9722129199861448,1.0,False,False
right_ALPS,Reactome_2022,Reactions Specific To Complex N-glycan Synthesis Pathway R-HSA-975578,Reactome_2022::Reactions_Specific_To_Complex_N-glycan_Synthesis_Pathway_R-HSA-975578,10,-0.033937,-0.00079548,0.2737,0.54934,0.9722129199861448,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Fatty Acid Biosynthetic Process (GO:0042304),GO_BP_2023::Regulation_Of_Fatty_Acid_Biosynthetic_Process_(GO:0042304),25,-0.021202,-0.00078549,0.17091,0.54936,0.9722129199861448,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Cell Size (GO:0008361),GO_BP_2023::Regulation_Of_Cell_Size_(GO:0008361),23,-0.025818,-0.00091748,0.20815,0.54936,0.9722129199861448,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060394),GO_BP_2023::Negative_Regulation_Of_Pathway-Restricted_SMAD_Protein_Phosphorylation_(GO:0060394),10,-0.039833,-0.0009337,0.31997,0.54954,0.9722129199861448,1.0,False,False
right_ALPS,GO_BP_2023,Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429),GO_BP_2023::Immune_Response-Activating_Cell_Surface_Receptor_Signaling_Pathway_(GO:0002429),21,-0.027118,-0.00092088,0.2175,0.54961,0.9722129199861448,1.0,False,False
right_ALPS,Reactome_2022,SUMOylation Of DNA Methylation Proteins R-HSA-4655427,Reactome_2022::SUMOylation_Of_DNA_Methylation_Proteins_R-HSA-4655427,15,-0.03489,-0.0010015,0.27879,0.5498,0.9722129199861448,1.0,False,False
right_ALPS,Reactome_2022,Late Phase Of HIV Life Cycle R-HSA-162599,Reactome_2022::Late_Phase_Of_HIV_Life_Cycle_R-HSA-162599,130,-0.010657,-0.00089771,0.084485,0.55019,0.9722129199861448,1.0,False,False
right_ALPS,Reactome_2022,Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,Reactome_2022::Factors_Involved_In_Megakaryocyte_Development_And_Platelet_Production_R-HSA-983231,132,-0.010531,-0.00089388,0.083487,0.55019,0.9722129199861448,1.0,False,False
right_ALPS,Reactome_2022,Formation Of HIV Elongation Complex In Absence Of HIV Tat R-HSA-167152,Reactome_2022::Formation_Of_HIV_Elongation_Complex_In_Absence_Of_HIV_Tat_R-HSA-167152,43,-0.018867,-0.00091624,0.14944,0.55023,0.9722129199861448,1.0,False,False
right_ALPS,GO_BP_2023,Cellular Response To Hydrogen Peroxide (GO:0070301),GO_BP_2023::Cellular_Response_To_Hydrogen_Peroxide_(GO:0070301),33,-0.019669,-0.000837,0.15555,0.55031,0.9722129199861448,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135),GO_BP_2023::Regulation_Of_Peptidyl-Serine_Phosphorylation_(GO:0033135),86,-0.012733,-0.00087344,0.10069,0.55031,0.9722129199861448,1.0,False,False
right_ALPS,Reactome_2022,Signaling By NTRK3 (TRKC) R-HSA-9034015,Reactome_2022::Signaling_By_NTRK3_(TRKC)_R-HSA-9034015,15,-0.029645,-0.00085095,0.23348,0.55052,0.9722129199861448,1.0,False,False
right_ALPS,GO_BP_2023,Acylglycerol Metabolic Process (GO:0006639),GO_BP_2023::Acylglycerol_Metabolic_Process_(GO:0006639),37,-0.019063,-0.00085888,0.14881,0.55097,0.9722129199861448,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Amide Metabolic Process (GO:0034250),GO_BP_2023::Positive_Regulation_Of_Amide_Metabolic_Process_(GO:0034250),79,-0.012797,-0.00084151,0.099716,0.55106,0.9722129199861448,1.0,False,False
right_ALPS,Reactome_2022,Carboxyterminal Post-Translational Modifications Of Tubulin R-HSA-8955332,Reactome_2022::Carboxyterminal_Post-Translational_Modifications_Of_Tubulin_R-HSA-8955332,38,-0.018954,-0.00086543,0.1474,0.55116,0.9722129199861448,1.0,False,False
right_ALPS,Reactome_2022,Signaling By FGFR4 R-HSA-5654743,Reactome_2022::Signaling_By_FGFR4_R-HSA-5654743,38,-0.018253,-0.00083342,0.14181,0.55121,0.9722129199861448,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Hydrolase Activity (GO:0051345),GO_BP_2023::Positive_Regulation_Of_Hydrolase_Activity_(GO:0051345),171,-0.0093696,-0.00090418,0.072762,0.55123,0.9722129199861448,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Phosphatase Activity (GO:0010921),GO_BP_2023::Regulation_Of_Phosphatase_Activity_(GO:0010921),17,-0.025478,-0.00077852,0.19739,0.55135,0.9722129199861448,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Lamellipodium Organization (GO:1902745),GO_BP_2023::Positive_Regulation_Of_Lamellipodium_Organization_(GO:1902745),31,-0.021466,-0.00088539,0.16606,0.55143,0.9722129199861448,1.0,False,False
right_ALPS,Reactome_2022,Activation Of BH3-only Proteins R-HSA-114452,Reactome_2022::Activation_Of_BH3-only_Proteins_R-HSA-114452,30,-0.019361,-0.00078563,0.14788,0.55208,0.9725290990680013,1.0,False,False
right_ALPS,GO_BP_2023,Nucleocytoplasmic Transport (GO:0006913),GO_BP_2023::Nucleocytoplasmic_Transport_(GO:0006913),48,-0.019304,-0.00099034,0.14681,0.55231,0.9725290990680013,1.0,False,False
right_ALPS,GO_BP_2023,Mesoderm Development (GO:0007498),GO_BP_2023::Mesoderm_Development_(GO:0007498),17,-0.026844,-0.00082027,0.20377,0.5524,0.9725290990680013,1.0,False,False
right_ALPS,GO_BP_2023,Cell-Cell Junction Maintenance (GO:0045217),GO_BP_2023::Cell-Cell_Junction_Maintenance_(GO:0045217),12,-0.0335,-0.00086016,0.25382,0.5525,0.9725290990680013,1.0,False,False
right_ALPS,Reactome_2022,Retrograde Transport At Trans-Golgi-Network R-HSA-6811440,Reactome_2022::Retrograde_Transport_At_Trans-Golgi-Network_R-HSA-6811440,45,-0.017532,-0.00087091,0.13266,0.55257,0.9725290990680013,1.0,False,False
right_ALPS,GO_BP_2023,Late Endosome To Vacuole Transport (GO:0045324),GO_BP_2023::Late_Endosome_To_Vacuole_Transport_(GO:0045324),19,-0.037081,-0.0011978,0.27941,0.55279,0.9725290990680013,1.0,False,False
right_ALPS,Reactome_2022,Signaling By FGFR2 IIIa TM R-HSA-8851708,Reactome_2022::Signaling_By_FGFR2_IIIa_TM_R-HSA-8851708,18,-0.031494,-0.00099021,0.23618,0.55304,0.9725290990680013,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Response To Cytokine Stimulus (GO:0060761),GO_BP_2023::Negative_Regulation_Of_Response_To_Cytokine_Stimulus_(GO:0060761),10,-0.039221,-0.00091936,0.29284,0.55327,0.9725290990680013,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Branching Involved In Ureteric Bud Morphogenesis (GO:0090189),GO_BP_2023::Regulation_Of_Branching_Involved_In_Ureteric_Bud_Morphogenesis_(GO:0090189),14,-0.033921,-0.00094068,0.25223,0.55349,0.9725290990680013,1.0,False,False
right_ALPS,Reactome_2022,Diseases Associated With O-glycosylation Of Proteins R-HSA-3906995,Reactome_2022::Diseases_Associated_With_O-glycosylation_Of_Proteins_R-HSA-3906995,66,-0.016615,-0.00099899,0.12347,0.55352,0.9725290990680013,1.0,False,False
right_ALPS,GO_BP_2023,Granulocyte Activation (GO:0036230),GO_BP_2023::Granulocyte_Activation_(GO:0036230),12,-0.044596,-0.0011451,0.32222,0.55504,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Leukocyte Activation (GO:0002695),GO_BP_2023::Negative_Regulation_Of_Leukocyte_Activation_(GO:0002695),17,-0.030502,-0.00093203,0.22012,0.5551,0.9731692384769539,1.0,False,False
right_ALPS,Reactome_2022,PI-3K cascade:FGFR4 R-HSA-5654720,Reactome_2022::PI-3K_cascade:FGFR4_R-HSA-5654720,18,-0.028159,-0.00088536,0.20204,0.55542,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Establishment Of Endothelial Intestinal Barrier (GO:0090557),GO_BP_2023::Establishment_Of_Endothelial_Intestinal_Barrier_(GO:0090557),9,-0.048459,-0.0010776,0.34693,0.55554,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Activated T Cell Proliferation (GO:0046007),GO_BP_2023::Negative_Regulation_Of_Activated_T_Cell_Proliferation_(GO:0046007),9,-0.041204,-0.0009163,0.29126,0.55625,0.9731692384769539,1.0,False,False
right_ALPS,Reactome_2022,Signaling By NTRKs R-HSA-166520,Reactome_2022::Signaling_By_NTRKs_R-HSA-166520,130,-0.011239,-0.00094672,0.078625,0.55683,0.9731692384769539,1.0,False,False
right_ALPS,Reactome_2022,Leading Strand Synthesis R-HSA-69109,Reactome_2022::Leading_Strand_Synthesis_R-HSA-69109,11,-0.045965,-0.00113,0.32135,0.55687,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Nucleoside Phosphate Catabolic Process (GO:1901292),GO_BP_2023::Nucleoside_Phosphate_Catabolic_Process_(GO:1901292),9,-0.040534,-0.00090139,0.283,0.55694,0.9731692384769539,1.0,False,False
right_ALPS,Reactome_2022,Nef Mediated Downregulation Of MHC Class I Complex Cell Surface Expression R-HSA-164940,Reactome_2022::Nef_Mediated_Downregulation_Of_MHC_Class_I_Complex_Cell_Surface_Expression_R-HSA-164940,9,-0.040969,-0.00091108,0.28526,0.5571,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of T Cell Apoptotic Process (GO:0070232),GO_BP_2023::Regulation_Of_T_Cell_Apoptotic_Process_(GO:0070232),11,-0.035213,-0.00086568,0.24513,0.55711,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Endothelial Cell Proliferation (GO:0001935),GO_BP_2023::Endothelial_Cell_Proliferation_(GO:0001935),16,-0.036131,-0.0010711,0.25076,0.55728,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Interstrand Cross-Link Repair (GO:0036297),GO_BP_2023::Interstrand_Cross-Link_Repair_(GO:0036297),35,-0.022028,-0.00096535,0.1529,0.55728,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Peptidase Activity (GO:0010952),GO_BP_2023::Positive_Regulation_Of_Peptidase_Activity_(GO:0010952),25,-0.02765,-0.0010244,0.19155,0.55739,0.9731692384769539,1.0,False,False
right_ALPS,Reactome_2022,Insulin Receptor Recycling R-HSA-77387,Reactome_2022::Insulin_Receptor_Recycling_R-HSA-77387,25,-0.023356,-0.00086528,0.16178,0.55739,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Type II Interferon Production (GO:0032729),GO_BP_2023::Positive_Regulation_Of_Type_II_Interferon_Production_(GO:0032729),56,-0.016128,-0.00089348,0.11102,0.55775,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Cell Cycle G1/S Phase Transition (GO:1902806),GO_BP_2023::Regulation_Of_Cell_Cycle_G1/S_Phase_Transition_(GO:1902806),69,-0.015751,-0.00096824,0.10728,0.55836,0.9731692384769539,1.0,False,False
right_ALPS,Reactome_2022,tRNA Processing In Nucleus R-HSA-6784531,Reactome_2022::tRNA_Processing_In_Nucleus_R-HSA-6784531,53,-0.01896,-0.001022,0.12885,0.55849,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Response To Estradiol (GO:0032355),GO_BP_2023::Response_To_Estradiol_(GO:0032355),30,-0.026682,-0.0010827,0.18118,0.55854,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Catecholamine Biosynthetic Process (GO:0042423),GO_BP_2023::Catecholamine_Biosynthetic_Process_(GO:0042423),10,-0.046941,-0.0011003,0.31536,0.55916,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Viral Process (GO:0048524),GO_BP_2023::Positive_Regulation_Of_Viral_Process_(GO:0048524),40,-0.022242,-0.0010419,0.14922,0.55924,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Neurotrophin Signaling Pathway (GO:0038179),GO_BP_2023::Neurotrophin_Signaling_Pathway_(GO:0038179),15,-0.031327,-0.00089924,0.20931,0.55949,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Protein Kinase Activity (GO:0045859),GO_BP_2023::Regulation_Of_Protein_Kinase_Activity_(GO:0045859),113,-0.012953,-0.0010177,0.085995,0.55986,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of mRNA Processing (GO:0050686),GO_BP_2023::Negative_Regulation_Of_mRNA_Processing_(GO:0050686),14,-0.035597,-0.00098716,0.23595,0.55996,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Antibacterial Humoral Response (GO:0019731),GO_BP_2023::Antibacterial_Humoral_Response_(GO:0019731),43,-0.025203,-0.0012239,0.16703,0.55997,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Endothelial Cell Proliferation (GO:0001938),GO_BP_2023::Positive_Regulation_Of_Endothelial_Cell_Proliferation_(GO:0001938),73,-0.016125,-0.0010195,0.1063,0.56028,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Mitochondrial Membrane Potential (GO:0051881),GO_BP_2023::Regulation_Of_Mitochondrial_Membrane_Potential_(GO:0051881),38,-0.020528,-0.00093726,0.13521,0.56033,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Transferase Activity (GO:0051348),GO_BP_2023::Negative_Regulation_Of_Transferase_Activity_(GO:0051348),36,-0.02343,-0.0010413,0.15425,0.56037,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,TOR Signaling (GO:0031929),GO_BP_2023::TOR_Signaling_(GO:0031929),28,-0.028833,-0.0011304,0.18968,0.56041,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Muscle Cell Differentiation (GO:0051147),GO_BP_2023::Regulation_Of_Muscle_Cell_Differentiation_(GO:0051147),24,-0.029626,-0.0010754,0.19449,0.56053,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Ossification (GO:0030279),GO_BP_2023::Negative_Regulation_Of_Ossification_(GO:0030279),23,-0.027671,-0.00098331,0.17802,0.56176,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Response To Amino Acid (GO:0043200),GO_BP_2023::Response_To_Amino_Acid_(GO:0043200),26,-0.027464,-0.0010376,0.17623,0.56192,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Type II Interferon Production (GO:0032649),GO_BP_2023::Regulation_Of_Type_II_Interferon_Production_(GO:0032649),83,-0.015003,-0.0010112,0.095443,0.56245,0.9731692384769539,1.0,False,False
right_ALPS,Reactome_2022,MET Activates RAP1 And RAC1 R-HSA-8875555,Reactome_2022::MET_Activates_RAP1_And_RAC1_R-HSA-8875555,11,-0.036773,-0.00090402,0.23334,0.56261,0.9731692384769539,1.0,False,False
right_ALPS,Reactome_2022,Defective Pyroptosis R-HSA-9710421,Reactome_2022::Defective_Pyroptosis_R-HSA-9710421,36,-0.026097,-0.0011598,0.16557,0.56262,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Synaptic Vesicle Transport (GO:0048489),GO_BP_2023::Synaptic_Vesicle_Transport_(GO:0048489),9,-0.041716,-0.0009277,0.26376,0.56283,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Negative Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001911),GO_BP_2023::Negative_Regulation_Of_Leukocyte_Mediated_Cytotoxicity_(GO:0001911),14,-0.034284,-0.00095077,0.21623,0.56299,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Protein Insertion Into ER Membrane (GO:0045048),GO_BP_2023::Protein_Insertion_Into_ER_Membrane_(GO:0045048),26,-0.025895,-0.00097831,0.16322,0.56303,0.9731692384769539,1.0,False,False
right_ALPS,Reactome_2022,COPI-independent Golgi-to-ER Retrograde Traffic R-HSA-6811436,Reactome_2022::COPI-independent_Golgi-to-ER_Retrograde_Traffic_R-HSA-6811436,34,-0.025065,-0.0010826,0.15792,0.56305,0.9731692384769539,1.0,False,False
right_ALPS,Reactome_2022,Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,Reactome_2022::Regulation_Of_Actin_Dynamics_For_Phagocytic_Cup_Formation_R-HSA-2029482,59,-0.01946,-0.0011065,0.12204,0.56334,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Defense Response To Virus By Host (GO:0050691),GO_BP_2023::Regulation_Of_Defense_Response_To_Virus_By_Host_(GO:0050691),35,-0.02215,-0.00097065,0.13889,0.56335,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,DNA Catabolic Process (GO:0006308),GO_BP_2023::DNA_Catabolic_Process_(GO:0006308),17,-0.035274,-0.0010779,0.22073,0.56348,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Oligodendrocyte Differentiation (GO:0048713),GO_BP_2023::Regulation_Of_Oligodendrocyte_Differentiation_(GO:0048713),18,-0.034248,-0.0010768,0.21424,0.5635,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,tRNA Methylation (GO:0030488),GO_BP_2023::tRNA_Methylation_(GO:0030488),33,-0.024388,-0.0010378,0.15164,0.56389,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Mitotic DNA Replication (GO:1902969),GO_BP_2023::Mitotic_DNA_Replication_(GO:1902969),9,-0.045423,-0.0010101,0.282,0.56398,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Interleukin-12 Production (GO:0032655),GO_BP_2023::Regulation_Of_Interleukin-12_Production_(GO:0032655),47,-0.020706,-0.0010511,0.12823,0.56414,0.9731692384769539,1.0,False,False
right_ALPS,Reactome_2022,Synthesis Of Substrates In N-glycan Biosythesis R-HSA-446219,Reactome_2022::Synthesis_Of_Substrates_In_N-glycan_Biosythesis_R-HSA-446219,62,-0.018508,-0.0010787,0.11379,0.5646,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Cellular Response To Steroid Hormone Stimulus (GO:0071383),GO_BP_2023::Cellular_Response_To_Steroid_Hormone_Stimulus_(GO:0071383),25,-0.03047,-0.0011288,0.18724,0.56463,0.9731692384769539,1.0,False,False
right_ALPS,Reactome_2022,tRNA Processing R-HSA-72306,Reactome_2022::tRNA_Processing_R-HSA-72306,97,-0.015321,-0.0011158,0.093426,0.56513,0.9731692384769539,1.0,False,False
right_ALPS,Reactome_2022,Metabolism Of Nitric Oxide: NOS3 Activation And Regulation R-HSA-202131,Reactome_2022::Metabolism_Of_Nitric_Oxide:_NOS3_Activation_And_Regulation_R-HSA-202131,15,-0.038368,-0.0011013,0.2339,0.56515,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,B Cell Mediated Immunity (GO:0019724),GO_BP_2023::B_Cell_Mediated_Immunity_(GO:0019724),13,-0.042201,-0.0011278,0.25591,0.56549,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Maintenance Of Gastrointestinal Epithelium (GO:0030277),GO_BP_2023::Maintenance_Of_Gastrointestinal_Epithelium_(GO:0030277),17,-0.034926,-0.0010672,0.21171,0.56552,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Respiratory Chain Complex III Assembly (GO:0017062),GO_BP_2023::Respiratory_Chain_Complex_III_Assembly_(GO:0017062),11,-0.039726,-0.00097662,0.24069,0.56555,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Mitochondrial Respiratory Chain Complex III Assembly (GO:0034551),GO_BP_2023::Mitochondrial_Respiratory_Chain_Complex_III_Assembly_(GO:0034551),11,-0.039726,-0.00097662,0.24069,0.56555,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Protein Depolymerization (GO:1901881),GO_BP_2023::Positive_Regulation_Of_Protein_Depolymerization_(GO:1901881),10,-0.0527,-0.0012353,0.31601,0.56622,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of DNA Damage Checkpoint (GO:2000001),GO_BP_2023::Regulation_Of_DNA_Damage_Checkpoint_(GO:2000001),18,-0.03852,-0.0012111,0.22923,0.56672,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Skeletal Muscle Organ Development (GO:0060538),GO_BP_2023::Skeletal_Muscle_Organ_Development_(GO:0060538),31,-0.02697,-0.0011124,0.16046,0.56674,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Vacuolar Transport (GO:0007034),GO_BP_2023::Vacuolar_Transport_(GO:0007034),45,-0.023347,-0.0011598,0.13843,0.56697,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)","GO_BP_2023::Retrograde_Vesicle-Mediated_Transport,_Golgi_To_Endoplasmic_Reticulum_(GO:0006890)",47,-0.022613,-0.001148,0.13404,0.56698,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404),GO_BP_2023::Cellular_Response_To_Low-Density_Lipoprotein_Particle_Stimulus_(GO:0071404),22,-0.035754,-0.0012427,0.2118,0.56703,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Trophoblast Cell Migration (GO:1901163),GO_BP_2023::Regulation_Of_Trophoblast_Cell_Migration_(GO:1901163),12,-0.046347,-0.00119,0.2744,0.56706,0.9731692384769539,1.0,False,False
right_ALPS,Reactome_2022,RNA Polymerase I Transcription Termination R-HSA-73863,Reactome_2022::RNA_Polymerase_I_Transcription_Termination_R-HSA-73863,29,-0.029708,-0.0011853,0.1753,0.56728,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,C4-dicarboxylate Transport (GO:0015740),GO_BP_2023::C4-dicarboxylate_Transport_(GO:0015740),12,-0.045121,-0.0011585,0.26579,0.5674,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Cytoplasmic Transport (GO:1903649),GO_BP_2023::Regulation_Of_Cytoplasmic_Transport_(GO:1903649),10,-0.048227,-0.0011305,0.28301,0.56765,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Endothelial Cell Apoptotic Process (GO:2000353),GO_BP_2023::Positive_Regulation_Of_Endothelial_Cell_Apoptotic_Process_(GO:2000353),13,-0.043634,-0.0011661,0.25607,0.56765,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901),GO_BP_2023::Regulation_Of_Cardiac_Muscle_Cell_Action_Potential_(GO:0098901),27,-0.031797,-0.0012241,0.18647,0.5677,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Positive Regulation Of Fat Cell Differentiation (GO:0045600),GO_BP_2023::Positive_Regulation_Of_Fat_Cell_Differentiation_(GO:0045600),47,-0.021863,-0.0011099,0.12819,0.56771,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Potassium Ion Transmembrane Transport (GO:1901379),GO_BP_2023::Regulation_Of_Potassium_Ion_Transmembrane_Transport_(GO:1901379),29,-0.02999,-0.0011965,0.17494,0.56805,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Cellular Response To BMP Stimulus (GO:0071773),GO_BP_2023::Cellular_Response_To_BMP_Stimulus_(GO:0071773),60,-0.02039,-0.0011691,0.11867,0.56821,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045091),GO_BP_2023::Regulation_Of_Single_Stranded_Viral_RNA_Replication_Via_Double_Stranded_DNA_Intermediate_(GO:0045091),17,-0.050234,-0.001535,0.29157,0.56839,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Dolichol Metabolic Process (GO:0019348),GO_BP_2023::Dolichol_Metabolic_Process_(GO:0019348),13,-0.046853,-0.0012521,0.27142,0.56852,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213),GO_BP_2023::G_Protein-Coupled_Acetylcholine_Receptor_Signaling_Pathway_(GO:0007213),17,-0.036071,-0.0011022,0.20887,0.56855,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Protein Deneddylation (GO:0000338),GO_BP_2023::Protein_Deneddylation_(GO:0000338),10,-0.048121,-0.001128,0.2782,0.56866,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Renal System Development (GO:0072001),GO_BP_2023::Renal_System_Development_(GO:0072001),56,-0.021584,-0.0011957,0.12472,0.5687,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),GO_BP_2023::Plasma_Membrane_Bounded_Cell_Projection_Assembly_(GO:0120031),251,-0.010402,-0.0012135,0.06005,0.56876,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Cell Migration Involved In Sprouting Angiogenesis (GO:0002042),GO_BP_2023::Cell_Migration_Involved_In_Sprouting_Angiogenesis_(GO:0002042),16,-0.034428,-0.0010206,0.19811,0.56898,0.9731692384769539,1.0,False,False
right_ALPS,GO_BP_2023,Innate Immune Response-Activating Signaling Pathway (GO:0002758),GO_BP_2023::Innate_Immune_Response-Activating_Signaling_Pathway_(GO:0002758),15,-0.038519,-0.0011057,0.22046,0.56935,0.9731692384769539,1.0,False,False
